"EFN","Phy","matched_name"
1,"Leea parva","Leea guineensis"
1,"Leea pallidifolia","Leea guineensis"
1,"Leea euphlebia","Leea guineensis"
1,"Leea coccinea","Leea guineensis"
1,"Leea papillosa","Leea guineensis"
1,"Leea negrosensis","Leea guineensis"
1,"Leea schomburgkii","Leea guineensis"
1,"Leea acuminata","Leea guineensis"
1,"Leea bulusanensis","Leea guineensis"
1,"Leea maculata","Leea guineensis"
1,"Leea lucida","Leea guineensis"
1,"Leea sanguinea","Leea guineensis"
1,"Leea luzonensis","Leea guineensis"
1,"Leea wrightii","Leea guineensis"
1,"Leea aurantiaca","Leea guineensis"
1,"Otillis zeylanica","Leea indica"
1,"Aquilicia ottilis","Leea indica"
1,"Aquilicia sambucina","Leea indica"
1,"Staphylea indica","Leea indica"
1,"Leea ottilis","Leea indica"
1,"Leea sambucina","Leea indica"
1,"Schotia africana","Leonardoxa africana"
1,"Humboldtia africana","Leonardoxa africana"
1,"Ipomoea leiocalyx","Lepistemon obscurum"
1,"Cactus paniculatus","Leptocereus paniculatus"
1,"Cereus paniculatus","Leptocereus paniculatus"
1,"Neoabbottia paniculata","Leptocereus paniculatus"
1,"Cereus weingartianus","Leptocereus weingartianus"
1,"Neoabbottia weingartiana","Leptocereus weingartianus"
1,"Cereus weingartianus","Leptocereus weingartianus"
1,"Euryspermum decorum","Leucadendron laureolum"
1,"Protea laureola","Leucadendron laureolum"
1,"Protea venulosa","Leucadendron laureolum"
1,"Leucadendron decorum","Leucadendron laureolum"
1,"Scolymocephalus venulosus","Leucadendron laureolum"
1,"Protea venosa","Leucadendron laureolum"
1,"Acacia esculenta","Leucaena esculenta"
1,"Leucaena doylei","Leucaena esculenta"
1,"Mimosa esculenta","Leucaena esculenta"
1,"Leucaena confusa","Leucaena esculenta"
1,"Mimosa esculenta","Leucaena esculenta"
1,"Mimosa leucocephala","Leucaena leucocephala"
1,"Acacia leucocephala","Leucaena leucocephala"
1,"Acacia sabeana","Leucaena retusa"
1,"Caudoleucaena retusa","Leucaena retusa"
1,"Protea conocarpodendron","Leucospermum conocarpodendron"
1,"Leucadendron conocarpodendron","Leucospermum conocarpodendron"
1,"Caesalpinia ferrea","Libidibia ferrea"
1,"Apuleia ferrea","Libidibia ferrea"
1,"Licania schomburgkiana","Licania affinis"
1,"Ligustrum ciliatum","Ligustrum ibota"
1,"Ligustrum syringiflorum","Ligustrum japonicum"
1,"Ligustridium japonicum","Ligustrum japonicum"
1,"Ligustrum glabrum","Ligustrum japonicum"
1,"Ligustrum syringifolium","Ligustrum japonicum"
1,"Ligustrum taquetii","Ligustrum japonicum"
1,"Ligustrum latifolium","Ligustrum japonicum"
1,"Ligustrum macrophyllum","Ligustrum japonicum"
1,"Ligustrum kellerianum","Ligustrum japonicum"
1,"Ligustrum japonicum tricolor","Ligustrum japonicum"
1,"Ligustrum rotundifolium","Ligustrum japonicum"
1,"Ligustrum coriaceum","Ligustrum japonicum"
1,"Ligustrum amamianum","Ligustrum japonicum"
1,"Ligustrum latifolium","Ligustrum japonicum"
1,"Ligustrum glabrum aureovariegatum","Ligustrum japonicum"
1,"Ligustrum ovatum","Ligustrum japonicum"
1,"Ligustrum sieboldii","Ligustrum japonicum"
1,"Ligustrum wallichii","Ligustrum lucidum"
1,"Olea clavata","Ligustrum lucidum"
1,"Ligustrum esquirolii","Ligustrum lucidum"
1,"Ligustrum roxburghii","Ligustrum lucidum"
1,"Ligustrum magnoliifolium","Ligustrum lucidum"
1,"Olea chinensis","Ligustrum lucidum"
1,"Phillyrea terminalis","Ligustrum lucidum"
1,"Esquirolia sinensis","Ligustrum lucidum"
1,"Visiania paniculata","Ligustrum lucidum"
1,"Phillyrea paniculata","Ligustrum lucidum"
1,"Faulia verrucosa","Ligustrum lucidum"
1,"Ligustrum hookeri","Ligustrum lucidum"
1,"Phillyrea terminalis","Ligustrum lucidum"
1,"Ligustrum ibota","Ligustrum obtusifolium"
1,"Ligustrum argyi","Ligustrum quihoui"
1,"Ligustrum brachystachyum","Ligustrum quihoui"
1,"Ligustrum italicum","Ligustrum vulgare"
1,"Olea humilis","Ligustrum vulgare"
1,"Ligustrum album","Ligustrum vulgare"
1,"Ligustrum insulare","Ligustrum vulgare"
1,"Ligustrum lodense","Ligustrum vulgare"
1,"Ligustrum vulgare pendulum","Ligustrum vulgare"
1,"Ligustrum sempervirens","Ligustrum vulgare"
1,"Ligustrum vulgare nanum","Ligustrum vulgare"
1,"Ligustrum oviforme","Ligustrum vulgare"
1,"Ligustrum angustifolium","Ligustrum vulgare"
1,"Ligustrum vicinum","Ligustrum vulgare"
1,"Ligustrum insulense","Ligustrum vulgare"
1,"Ligustrum decipiens","Ligustrum vulgare"
1,"Xantholinum campanulatum","Linum campanulatum"
1,"Linum rochelianum","Linum campanulatum"
1,"Linum glandulosum","Linum campanulatum"
1,"Linum weberbaueri","Linum oligophyllum"
1,"Linum bipunctatum","Linum oligophyllum"
1,"Mesynium rigidum","Linum rigidum"
1,"Cathartolinum rigidum","Linum rigidum"
1,"Nezera rigida","Linum rigidum"
1,"Cathartolinum sulcatum","Linum sulcatum"
1,"Mesynium sulcatum","Linum sulcatum"
1,"Linum bootii","Linum sulcatum"
1,"Linum striatum","Linum sulcatum"
1,"Nezera sulcata","Linum sulcatum"
1,"Linum simplex","Linum sulcatum"
1,"Diospyros tetramera","Lissocarpa tetramera"
1,"Scytalia chinensis","Litchi chinensis"
1,"Nephelium chinense","Litchi chinensis"
1,"Dortmanna laxiflora","Lobelia laxiflora"
1,"Tupa laxiflora","Lobelia laxiflora"
1,"Rapuntium laxiflorum","Lobelia laxiflora"
1,"Pachycereus gatesii","Lophocereus gatesii"
1,"Pachycereus schottii","Lophocereus schottii"
1,"Lophocereus sargentianus","Lophocereus schottii"
1,"Lophocereus mieckleyanus","Lophocereus schottii"
1,"Lemaireocereus mieckleyanus","Lophocereus schottii"
1,"Cereus mieckleyanus","Lophocereus schottii"
1,"Cereus schottii","Lophocereus schottii"
1,"Pilocereus schottii","Lophocereus schottii"
1,"Lophocereus mieckleyanus","Lophocereus schottii"
1,"Cereus palmeri","Lophocereus schottii"
1,"Lophocereus australis","Lophocereus schottii"
1,"Cereus sargentianus","Lophocereus schottii"
1,"Pilocereus sargentianus","Lophocereus schottii"
1,"Luffa forskalii","Luffa acutangula"
1,"Luffa forskalii","Luffa acutangula"
1,"Luffa plukenetiana","Luffa acutangula"
1,"Luffa foetida","Luffa acutangula"
1,"Cucurbita umbellata","Luffa acutangula"
1,"Luffa hermaphrodita","Luffa acutangula"
1,"Cucurbita acutangula","Luffa acutangula"
1,"Luffa gosa","Luffa acutangula"
1,"Luffa amara","Luffa acutangula"
1,"Cucurbita campanulata","Luffa acutangula"
1,"Momordica tubiflora","Luffa acutangula"
1,"Cucumis lineatus","Luffa acutangula"
1,"Luffa cattu-picinna","Luffa acutangula"
1,"Luffa umbellata","Luffa acutangula"
1,"Luffa kleinii","Luffa acutangula"
1,"Luffa tenera","Luffa acutangula"
1,"Trichosanthes amara","Luffa acutangula"
1,"Luffa fluminensis","Luffa acutangula"
1,"Luffa drastica","Luffa acutangula"
1,"Cucumis acutangulus","Luffa acutangula"
1,"Cucumis operculatus","Luffa acutangula"
1,"Cucumis megacarpus","Luffa acutangula"
1,"Luffa racemosa","Luffa aegyptiaca"
1,"Luffa scabra","Luffa aegyptiaca"
1,"Turia cordata","Luffa aegyptiaca"
1,"Luffa hederacea","Luffa aegyptiaca"
1,"Momordica carinata","Luffa aegyptiaca"
1,"Luffa arabum","Luffa aegyptiaca"
1,"Luffa fricatoria","Luffa aegyptiaca"
1,"Momordica operculata","Luffa aegyptiaca"
1,"Turia cylindrica","Luffa aegyptiaca"
1,"Cucurbita multiflora","Luffa aegyptiaca"
1,"Luffa petola","Luffa aegyptiaca"
1,"Cucumis pentandrus","Luffa aegyptiaca"
1,"Luffa pentandra","Luffa aegyptiaca"
1,"Luffa leiocarpa","Luffa aegyptiaca"
1,"Luffa leucosperma","Luffa aegyptiaca"
1,"Luffa luffa","Luffa aegyptiaca"
1,"Luffa jacquinii","Luffa aegyptiaca"
1,"Luffa sylvestris","Luffa aegyptiaca"
1,"Luffa insularum","Luffa aegyptiaca"
1,"Luffa vittata","Luffa aegyptiaca"
1,"Luffa parvala","Luffa aegyptiaca"
1,"Luffa veitchii","Luffa aegyptiaca"
1,"Luffa foetida","Luffa aegyptiaca"
1,"Luffa cordata","Luffa aegyptiaca"
1,"Turia sativa","Luffa aegyptiaca"
1,"Luffa clavata","Luffa aegyptiaca"
1,"Momordica luffa","Luffa aegyptiaca"
1,"Bryonia cheirophylla","Luffa aegyptiaca"
1,"Luffa parvula","Luffa aegyptiaca"
1,"Melothria touchanensis","Luffa aegyptiaca"
1,"Poppya fabiana","Luffa aegyptiaca"
1,"Luffa striata","Luffa aegyptiaca"
1,"Luffa satpatia","Luffa aegyptiaca"
1,"Luffa subangulata","Luffa aegyptiaca"
1,"Momordica reticulata","Luffa aegyptiaca"
1,"Laguncularia purpurea","Lumnitzera littorea"
1,"Laguncularia pedicellata","Lumnitzera littorea"
1,"Petaloma coccineum","Lumnitzera littorea"
1,"Lumnitzera purpurea","Lumnitzera littorea"
1,"Pyrrhanthus littoreus","Lumnitzera littorea"
1,"Lumnitzera pentandra","Lumnitzera littorea"
1,"Lumnitzera pedicellata","Lumnitzera littorea"
1,"Laguncularia haenkei","Lumnitzera littorea"
1,"Laguncularia coccinea","Lumnitzera littorea"
1,"Lumnitzera coccinea","Lumnitzera littorea"
1,"Bruguiera littorea","Lumnitzera littorea"
1,"Bignonia corymbifera","Lundia corymbifera"
1,"Lundia valenzuelae","Lundia corymbifera"
1,"Petastoma corymbiferum","Lundia corymbifera"
1,"Lundia truncata","Lundia corymbifera"
1,"Cuspidaria corymbifera","Lundia corymbifera"
1,"Lundia cordata","Lundia corymbifera"
1,"Bignonia cordata","Lundia corymbifera"
1,"Bignonia umbrosa","Lundia corymbifera"
1,"Lundia phaseolifolia","Lundia corymbifera"
1,"Lundia umbrosa","Lundia corymbifera"
1,"Temnocydia densiflora","Lundia densiflora"
1,"Lundia stricta","Lundia densiflora"
1,"Bignonia stricta","Lundia densiflora"
1,"Bignonia densiflora","Lundia densiflora"
1,"Bignonia virginalis","Lundia virginalis"
1,"Lundia glazioviana","Lundia virginalis"
1,"Bignonia nitidula","Lundia virginalis"
1,"Bignonia hebantha","Lundia virginalis"
1,"Alsocydia virginalis","Lundia virginalis"
1,"Lysiloma paucifoliolum","Lysiloma sabicu"
1,"Leucaena formosa","Lysiloma sabicu"
1,"Lysiloma formosum","Lysiloma sabicu"
1,"Mabea acutissima","Mabea occidentalis"
1,"Mabea belizensis","Mabea occidentalis"
1,"Mabea glauca","Mabea occidentalis"
1,"Mabea pallida","Mabea occidentalis"
1,"Mabea microcarpa","Mabea occidentalis"
1,"Macaranga riparia","Macaranga aleuritoides"
1,"Tanarius brandisii","Macaranga andamanica"
1,"Macaranga bracteata","Macaranga andamanica"
1,"Macaranga brandisii","Macaranga andamanica"
1,"Macaranga esquirolii","Macaranga andamanica"
1,"Macaranga rosuliflora","Macaranga andamanica"
1,"Macaranga trigonostemonoides","Macaranga andamanica"
1,"Morinda esquirolii","Macaranga andamanica"
1,"Macaranga kampotensis","Macaranga andamanica"
1,"Tanarius bancanus","Macaranga bancana"
1,"Tanarius tenuifolius","Macaranga bancana"
1,"Macaranga tenuifolia","Macaranga bancana"
1,"Pachystemon bancanus","Macaranga bancana"
1,"Macaranga lancifolia","Macaranga barteri"
1,"Macaranga rowlandii","Macaranga barteri"
1,"Macaranga utilis","Macaranga bicolor"
1,"Tanarius bicolor","Macaranga bicolor"
1,"Mappa populifolia","Macaranga conifera"
1,"Pachystemon populifolius","Macaranga conifera"
1,"Tanarius conifer","Macaranga conifera"
1,"Tanarius populifolius","Macaranga conifera"
1,"Mappa conifera","Macaranga conifera"
1,"Macaranga populifolia","Macaranga conifera"
1,"Macaranga perakensis","Macaranga denticulata"
1,"Tanarius denticulatus","Macaranga denticulata"
1,"Rottlera glauca","Macaranga denticulata"
1,"Tanarius chatinianus","Macaranga denticulata"
1,"Macaranga chatiniana","Macaranga denticulata"
1,"Macaranga henricorum","Macaranga denticulata"
1,"Mappa wallichii","Macaranga denticulata"
1,"Macaranga gummiflua","Macaranga denticulata"
1,"Tanarius pustulatus","Macaranga denticulata"
1,"Mappa denticulata","Macaranga denticulata"
1,"Mappa chatiniana","Macaranga denticulata"
1,"Tanarius gmelinifolius","Macaranga denticulata"
1,"Mappa gummiflua","Macaranga denticulata"
1,"Macaranga gmelinifolia","Macaranga denticulata"
1,"Tanarius paniculatus","Macaranga denticulata"
1,"Tanarius perakensis","Macaranga denticulata"
1,"Macaranga pustulata","Macaranga denticulata"
1,"Mappa truncata","Macaranga denticulata"
1,"Pachystemon depressus","Macaranga depressa"
1,"Tanarius depressus","Macaranga depressa"
1,"Tanarius diepenhorstii","Macaranga diepenhorstii"
1,"Mappa diepenhorstii","Macaranga diepenhorstii"
1,"Macaranga rugosa","Macaranga gigantea"
1,"Tanarius giganteus","Macaranga gigantea"
1,"Rottlera gigantea","Macaranga gigantea"
1,"Mappa rugosa","Macaranga gigantea"
1,"Tanarius rugosus","Macaranga gigantea"
1,"Mappa megalophylla","Macaranga gigantea"
1,"Tanarius megallophyllus","Macaranga gigantea"
1,"Mappa macrophylla","Macaranga gigantea"
1,"Mappa gigantea","Macaranga gigantea"
1,"Macaranga incisa","Macaranga gigantea"
1,"Macaranga megalophylla","Macaranga gigantea"
1,"Tanarius griffithianus","Macaranga griffithiana"
1,"Macaranga adenophila","Macaranga griffithiana"
1,"Mappa triloba","Macaranga griffithiana"
1,"Mappa harveyana","Macaranga harveyana"
1,"Tanarius harveyanus","Macaranga harveyana"
1,"Mallotus henryi","Macaranga henryi"
1,"Macaranga quinquelobata","Macaranga heterophylla"
1,"Mappa heterophylla","Macaranga heterophylla"
1,"Tanarius heterophyllus","Macaranga heterophylla"
1,"Macaranga apicifera","Macaranga heudelotii"
1,"Tanarius heudelotii","Macaranga heudelotii"
1,"Macaranga robiginosa","Macaranga heynei"
1,"Macaranga montana","Macaranga heynei"
1,"Rottlera montana","Macaranga heynei"
1,"Macaranga rotundifolia","Macaranga hispida"
1,"Tanarius hispidus","Macaranga hispida"
1,"Mappa hispida","Macaranga hispida"
1,"Rottlera hispida","Macaranga hispida"
1,"Macaranga pseudopruinosa","Macaranga hosei"
1,"Tanarius hosei","Macaranga hosei"
1,"Macaranga gossypiifolia","Macaranga hosei"
1,"Tanarius hullettii","Macaranga hullettii"
1,"Macaranga bartlettii","Macaranga hullettii"
1,"Macaranga togoensis","Macaranga hurifolia"
1,"Mappa hypoleuca","Macaranga hypoleuca"
1,"Tanarius hypoleucus","Macaranga hypoleuca"
1,"Trevia hernandiifolia","Macaranga indica"
1,"Macaranga adenantha","Macaranga indica"
1,"Tanarius indicus","Macaranga indica"
1,"Macaranga williamroxburghii","Macaranga involucrata"
1,"Urtica involucrata","Macaranga involucrata"
1,"Tanarius involucratus","Macaranga involucrata"
1,"Urtica involuta","Macaranga involucrata"
1,"Macaranga insignis","Macaranga kingii"
1,"Tanarius kingii","Macaranga kingii"
1,"Macaranga membranacea","Macaranga kurzii"
1,"Macaranga andersonii","Macaranga kurzii"
1,"Tanarius kurzii","Macaranga kurzii"
1,"Rottlera tanarius","Macaranga tanarius"
1,"Rottlera tomentosa","Macaranga tanarius"
1,"Macaranga vulcanica","Macaranga tanarius"
1,"Ricinus tanarius","Macaranga tanarius"
1,"Macaranga molliuscula","Macaranga tanarius"
1,"Mappa tanarius","Macaranga tanarius"
1,"Mappa tomentosa","Macaranga tanarius"
1,"Mappa moluccana","Macaranga tanarius"
1,"Macaranga tomentosa","Macaranga tanarius"
1,"Croton laccifer","Macaranga tanarius"
1,"Mallotus tsiangii","Macaranga lowii"
1,"Mallotus auriculatus","Macaranga lowii"
1,"Mallotus affinis","Macaranga lowii"
1,"Tanarius lowii","Macaranga lowii"
1,"Macaranga auriculata","Macaranga lowii"
1,"Macaranga poilanei","Macaranga lowii"
1,"Tanarius monandrus","Macaranga monandra"
1,"Maesopsis stuhlmannii","Macaranga monandra"
1,"Macaranga zenkeri","Macaranga monandra"
1,"Tanarius motleyanus","Macaranga motleyana"
1,"Mappa motleyana","Macaranga motleyana"
1,"Mappa pruinosa","Macaranga pruinosa"
1,"Tanarius pruinosus","Macaranga pruinosa"
1,"Macaranga formicarum","Macaranga pruinosa"
1,"Tanarius maingayi","Macaranga pruinosa"
1,"Mallotus maingayi","Macaranga pruinosa"
1,"Macaranga maingayi","Macaranga pruinosa"
1,"Macaranga maluensis","Macaranga punctata"
1,"Macaranga pseudopeltata","Macaranga punctata"
1,"Macaranga isadenia","Macaranga punctata"
1,"Macaranga ovalifolia","Macaranga punctata"
1,"Mallotus populifolius","Macaranga sampsonii"
1,"Macaranga balansae","Macaranga sampsonii"
1,"Macaranga hemsleyana","Macaranga sampsonii"
1,"Macaranga lecomtei","Macaranga schweinfurthii"
1,"Macaranga calophylla","Macaranga schweinfurthii"
1,"Macaranga rosea","Macaranga schweinfurthii"
1,"Tanarius spinosus","Macaranga spinosa"
1,"Macaranga pynaertii","Macaranga spinosa"
1,"Macaranga ledermanniana","Macaranga spinosa"
1,"Mappa zollingeriana","Macaranga trichocarpa"
1,"Tanarius trichocarpus","Macaranga trichocarpa"
1,"Macaranga helferi","Macaranga trichocarpa"
1,"Macaranga minutiflora","Macaranga trichocarpa"
1,"Tanarius minutiflorus","Macaranga trichocarpa"
1,"Macaranga borneensis","Macaranga trichocarpa"
1,"Mappa trichocarpa","Macaranga trichocarpa"
1,"Tanarius helferi","Macaranga trichocarpa"
1,"Tanarius borneensis","Macaranga trichocarpa"
1,"Tanarius trilobus","Macaranga triloba"
1,"Tanarius cornutus","Macaranga triloba"
1,"Pachystemon trilobus","Macaranga triloba"
1,"Macaranga cornuta","Macaranga triloba"
1,"Ricinus trilobus","Macaranga triloba"
1,"Ricinus trilobus","Macaranga triloba"
1,"Macaranga quadricornis","Macaranga triloba"
1,"Lisianthius obtusifolius","Macrocarpaea obtusifolia"
1,"Lisianthius macrophyllus","Macrocarpaea obtusifolia"
1,"Helia obtusifolia","Macrocarpaea obtusifolia"
1,"Phaseolus affinis","Macroptilium atropurpureum"
1,"Phaseolus dysophyllus","Macroptilium atropurpureum"
1,"Phaseolus schiedeanus","Macroptilium atropurpureum"
1,"Phaseolus atropurpureus","Macroptilium atropurpureum"
1,"Phaseolus canescens","Macroptilium atropurpureum"
1,"Phaseolus atropurpureus","Macroptilium atropurpureum"
1,"Dolichos rhynchosioides","Macroptilium atropurpureum"
1,"Phaseolus vestitus","Macroptilium atropurpureum"
1,"Phaseolus rubidus","Macroptilium erythroloma"
1,"Phaseolus rufus","Macroptilium erythroloma"
1,"Phaseolus erythroloma","Macroptilium erythroloma"
1,"Phaseolus rotundifolius","Macroptilium gibbosifolium"
1,"Macroptilium heterophyllum","Macroptilium gibbosifolium"
1,"Phaseolus parviflorus","Macroptilium gibbosifolium"
1,"Phaseolus heterophyllus","Macroptilium gibbosifolium"
1,"Phaseolus subtrilobus","Macroptilium gibbosifolium"
1,"Phaseolus macropoides","Macroptilium gibbosifolium"
1,"Phaseolus macropus","Macroptilium gibbosifolium"
1,"Phaseolus seleri","Macroptilium gibbosifolium"
1,"Phaseolus gibbosifolius","Macroptilium gibbosifolium"
1,"Phaseolus bilobatus","Macroptilium gibbosifolium"
1,"Phaseolus micranthus","Macroptilium gibbosifolium"
1,"Rhynchosia mendacinensis","Macroptilium prostratum"
1,"Phaseolus prostratus","Macroptilium prostratum"
1,"Malachra horrida","Malachra fasciata"
1,"Malachra humilis","Malachra fasciata"
1,"Malachra kegeliana","Malachra fasciata"
1,"Malachra lineariloba","Malachra fasciata"
1,"Malva horrida","Malachra fasciata"
1,"Napaea scabra","Malachra fasciata"
1,"Malachra bracteata","Malachra radiata"
1,"Pavonia hispida","Malachra radiata"
1,"Urena radiata","Malachra radiata"
1,"Malachra gaudichaudiana","Malachra radiata"
1,"Sida radiata","Malachra radiata"
1,"Urena urens","Malachra urens"
1,"Malachra ciliata","Malachra urens"
1,"Ricinus apelta","Mallotus apelta"
1,"Croton chinensis","Mallotus apelta"
1,"Rottlera cantoniensis","Mallotus apelta"
1,"Rottlera chinensis","Mallotus apelta"
1,"Mallotus luchenensis","Mallotus barbatus"
1,"Mallotus lotingensis","Mallotus barbatus"
1,"Mallotus leveillanus","Mallotus barbatus"
1,"Rottlera barbata","Mallotus barbatus"
1,"Mallotus esquirolii","Mallotus barbatus"
1,"Mallotus conspurcatus","Mallotus barbatus"
1,"Mallotus croizatianus","Mallotus barbatus"
1,"Claoxylon stipulosum","Mallotus dispar"
1,"Mallotus bracteatus","Mallotus dispar"
1,"Rottlera dispar","Mallotus dispar"
1,"Mallotus stipulosus","Mallotus dispar"
1,"Rottlera stipulosa","Mallotus dispar"
1,"Coelodiscus dispar","Mallotus dispar"
1,"Coelodiscus eriocarpus","Mallotus eriocarpus"
1,"Rottlera eriocarpa","Mallotus eriocarpus"
1,"Rottlera floribunda","Mallotus floribundus"
1,"Mallotus annamiticus","Mallotus floribundus"
1,"Mallotus amentiformis","Mallotus floribundus"
1,"Adisca floribunda","Mallotus floribundus"
1,"Coelodiscus annamiticus","Mallotus floribundus"
1,"Mappa floribunda","Mallotus floribundus"
1,"Ricinus floribundus","Mallotus floribundus"
1,"Rottlera japonica","Mallotus japonicus"
1,"Croton japonicus","Mallotus japonicus"
1,"Mallotus insignis","Mallotus macrostachyus"
1,"Rottlera macrostachya","Mallotus macrostachyus"
1,"Rottlera pycnostachys","Mallotus mollissimus"
1,"Rottlera peltata","Mallotus mollissimus"
1,"Adisca zippelii","Mallotus mollissimus"
1,"Echinus mollissimus","Mallotus mollissimus"
1,"Rottlera ricinoides","Mallotus mollissimus"
1,"Mallotus zippellii","Mallotus mollissimus"
1,"Mallotus pycnostachys","Mallotus mollissimus"
1,"Croton mollissimus","Mallotus mollissimus"
1,"Rottlera zippelii","Mallotus mollissimus"
1,"Adelia barbata","Mallotus mollissimus"
1,"Mallotus ricinoides","Mallotus mollissimus"
1,"Mappa zippelii","Mallotus mollissimus"
1,"Adelia bernardia","Mallotus mollissimus"
1,"Chrozophora mollissima","Mallotus mollissimus"
1,"Croton ricinoides","Mallotus mollissimus"
1,"Croton paniculatus","Mallotus paniculatus"
1,"Rottlera paniculata","Mallotus paniculatus"
1,"Mallotus longifolius","Mallotus peltatus"
1,"Mallotus kietanus","Mallotus peltatus"
1,"Rottlera acuminata","Mallotus peltatus"
1,"Rottlera longifolia","Mallotus peltatus"
1,"Mallotus helferi","Mallotus peltatus"
1,"Rottlera acutifolia","Mallotus peltatus"
1,"Rottlera stylaris","Mallotus peltatus"
1,"Mallotus peekelii","Mallotus peltatus"
1,"Mappa acutifolia","Mallotus peltatus"
1,"Mallotus stylaris","Mallotus peltatus"
1,"Adisca acuminata","Mallotus peltatus"
1,"Mallotus maclurei","Mallotus peltatus"
1,"Mallotus porterianus","Mallotus peltatus"
1,"Mallotus alternifolius","Mallotus peltatus"
1,"Mallotus warburgianus","Mallotus peltatus"
1,"Mallotus puberulus","Mallotus peltatus"
1,"Mallotus columnaris","Mallotus peltatus"
1,"Mallotus acuminatus","Mallotus peltatus"
1,"Mallotus batjanensis","Mallotus peltatus"
1,"Mallotus lambertianus","Mallotus peltatus"
1,"Mallotus camiguinensis","Mallotus peltatus"
1,"Rottlera oblongifolia","Mallotus peltatus"
1,"Aleurites peltatus","Mallotus peltatus"
1,"Mallotus oblongifolius","Mallotus peltatus"
1,"Mallotus odoratus","Mallotus peltatus"
1,"Hancea muricata","Mallotus peltatus"
